ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2022-06-16T15:21:41Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",215626,BR,179.95.77.118,unknown,Save Your Tears,The Weeknd,After Hours,spotify:track:5QO79kh1waicV47BqGRL3g,,,,trackdone,trackdone,true,,false,1655392750618,false
2022-06-16T15:25:23Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",221946,BR,179.95.77.118,unknown,Wait A Minute,The Pussycat Dolls,PCD,spotify:track:0LuXDAf5qLisuEII1iI81y,,,,trackdone,trackdone,true,,false,1655392966898,false
2022-06-16T15:28:36Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",192440,BR,179.95.77.118,unknown,My First Kiss (feat. Ke$ha),3OH!3,Streets Of Gold,spotify:track:17tDv8WA8IhqE8qzuQn707,,,,trackdone,trackdone,true,,false,1655393189287,false
2022-06-18T23:16:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",251240,BR,186.235.54.16,unknown,Gimme More,Britney Spears,Blackout,spotify:track:6ic8OlLUNEATToEFU3xmaH,,,,trackdone,trackdone,true,,false,1655393381991,false
2022-06-18T23:16:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",60,BR,186.235.54.16,unknown,24K Magic,Bruno Mars,24K Magic,spotify:track:6b8Be6ljOzmkOmFslEb23P,,,,trackdone,logout,true,,true,1655393638738,false
2022-06-18T23:16:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",0,BR,186.235.54.16,unknown,Guren no Yumiya,Linked Horizon,Shingeki no Kiseki,spotify:track:70p3HYq9iHZisJqpDmWd1U,,,,playbtn,logout,true,,false,1655592313037,false
2022-06-18T23:18:27Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",94283,BR,186.235.54.16,unknown,Guren no Yumiya Tv Size Ver.,Linked Horizon,Guren no Yumiya Tv Size Ver.,spotify:track:6rsbsdiGDrYvhbb1K7ziTL,,,,playbtn,trackdone,true,,false,1655594269232,false
2022-06-18T23:22:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",254346,BR,186.235.54.16,unknown,again,YUI,HOLIDAYS IN THE SUN,spotify:track:4OQq1bcP12GQQXJNupxqfR,,,,trackdone,trackdone,true,,false,1655594373109,false
2022-06-18T23:24:23Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",98892,BR,186.235.54.16,unknown,Attack on Titan,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",spotify:track:5IzZpz0vA73IIjqFPpXSXP,,,,trackdone,endplay,true,,false,1655594627989,false
2022-06-18T23:24:26Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",0,BR,186.235.54.16,unknown,Não Tô Valendo Nada,Banda Djavú,Banda Djavu Stúdio,spotify:track:1vuqYUlesy9wJGraqEL2es,,,,playbtn,endplay,true,,false,1655594729585,false
2022-06-18T23:28:38Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",251640,BR,186.235.54.16,unknown,Telefone,Banda Djavú,O Furacão É o Show - Ao Vivo,spotify:track:1viwo2SZrAs7VT5TyacVa2,,,,clickrow,trackdone,true,,false,1655594732318,false
2022-06-18T23:32:06Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",207431,BR,186.235.54.16,unknown,Rubi,Banda Djavú,Banda Djavú & Dj Juninho Portugal,spotify:track:7tLarJa6uYy9JKrOMbd5dc,,,,trackdone,trackdone,true,,false,1655594983937,false
2022-06-18T23:32:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",41796,BR,186.235.54.16,unknown,Te Quero Amor,Banda Djavú,Banda Djavú & Dj Juninho Portugal Ao Vivo em Natal,spotify:track:54YE5gj1FRdSydn7LtE7xu,,,,trackdone,endplay,true,,false,1655595191624,false
2022-06-18T23:36:46Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",237586,BR,186.235.54.16,unknown,紅蓮華,LiSA,LEO-NiNE,spotify:track:0qMip0B2D4ePEjBJvAtYre,,,,playbtn,trackdone,true,,false,1655595235153,false
2022-06-18T23:36:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",6962,BR,186.235.54.16,unknown,Let Me Hear,"Fear, and Loathing in Las Vegas",Feeling of Unity,spotify:track:5sqkarfxe7UejHTlCtHCLS,,,,trackdone,fwdbtn,true,,false,1655595472267,false
2022-06-18T23:36:57Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1844,BR,186.235.54.16,unknown,COLORS -CODE GEASS OPENING MIX-,FLOW,COLORS,spotify:track:6xUBXdVdzs50AvqARndD1A,,,,fwdbtn,fwdbtn,true,,false,1655595480766,false
2022-06-18T23:37:02Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",3916,BR,186.235.54.16,unknown,Guren no Yumiya,Linked Horizon,Shingeki no Kiseki,spotify:track:70p3HYq9iHZisJqpDmWd1U,,,,fwdbtn,fwdbtn,true,,false,1655595482862,false
2022-06-18T23:37:04Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1811,BR,186.235.54.16,unknown,LOST IN PARADISE,ALI,LOST IN PARADISE,spotify:track:7kRKlFCFLAUwt43HWtauhX,,,,fwdbtn,fwdbtn,true,,false,1655595487174,false
2022-06-18T23:37:05Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",863,BR,186.235.54.16,unknown,THE DAY,PornoGraffitti,Butterfly Effect,spotify:track:1tjOClAkdMxDfYPO0xvGbG,,,,fwdbtn,fwdbtn,true,,false,1655595489368,false
2022-06-18T23:40:09Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",185173,BR,186.235.54.16,unknown,VIVID VICE,Who-ya Extended,VIVID VICE,spotify:track:4dP2W0dgJAhvY1K7Yww0FH,,,,fwdbtn,trackdone,true,,false,1655595490670,false
2022-06-18T23:44:14Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",242905,BR,186.235.54.16,unknown,The Real Folk Blues,Mai Yamane,COWBOY BEBOP Vitaminless,spotify:track:5Cmf3LmbLd9g79rS55X7qK,,,,trackdone,fwdbtn,true,,false,1655595675008,false
2022-06-18T23:47:26Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",192400,BR,186.235.54.16,unknown,MUKANJYO,Survive Said The Prophet,MUKANJYO,spotify:track:4MTgIH5OZQHAbdBWgbKSAb,,,,fwdbtn,trackdone,true,,false,1655595919633,false
2022-06-18T23:50:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",195517,BR,186.235.54.16,unknown,Pokémon (1999) - Theme Song - Gotta Catch 'Em All,Geek Music,The Anime Collection Volume Two,spotify:track:6CVklFPNuBHMxBXP0Uh8LA,,,,trackdone,trackdone,true,,false,1655596111189,false
2022-06-19T00:09:28Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",112462,BR,186.235.54.16,unknown,Departure!,Masatoshi Ono,HUNTER×HUNTER セレクト×ベスト×α,spotify:track:5sjoJa0YmBCCPMrBPsBMge,,,,trackdone,logout,true,,false,1655596307279,false
2022-06-19T00:10:13Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",4380,BR,186.235.54.16,unknown,Redbone,Childish Gambino,"""Awaken, My Love!""",spotify:track:0wXuerDYiBnERgIpbb3JBR,,,,playbtn,fwdbtn,true,,false,1655597437804,false
2022-06-19T00:10:29Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",633,BR,186.235.54.16,unknown,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,Ordinary Man,spotify:track:3k4QmEFuzlnhgxT3qstcir,,,,fwdbtn,fwdbtn,true,,false,1655597478810,false
2022-06-19T00:10:29Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",23,BR,186.235.54.16,unknown,Sweet Dreams (Are Made of This) - Remastered,Eurythmics,Sweet Dreams (Are Made Of This),spotify:track:1TfqLAPs4K3s2rJMoCokcS,,,,fwdbtn,fwdbtn,true,,false,1655597480135,false
2022-06-19T00:12:20Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",112894,BR,186.235.54.16,unknown,Smoothie,Florence Ada,Smoothie,spotify:track:2k4zcCon1Y3uuqTyF51IJl,,,,fwdbtn,trackdone,true,,false,1655597483525,false
2022-06-19T00:17:04Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",237800,BR,186.235.54.16,unknown,Borderline,Tame Impala,The Slow Rush,spotify:track:5hM5arv9KDbCHS0k9uqwjr,,,,trackdone,trackdone,true,,false,1655597605275,false
2022-06-19T00:20:37Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",258666,BR,186.235.54.16,unknown,"Slow Down - 12"" Version",Bobby V.,Disturbing Tha Peace Presents Bobby Valentino,spotify:track:4Ilen0VxPEsVRLpnePji8P,,,,trackdone,trackdone,true,,false,1655597843575,false
2022-06-19T00:24:14Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",216320,BR,186.235.54.16,unknown,The Less I Know The Better,Tame Impala,Currents,spotify:track:6K4t31amVTZDgR3sKmwUJJ,,,,trackdone,trackdone,true,,false,1655598102620,false
2022-06-19T19:20:08Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",230857,BR,186.235.54.16,unknown,Crazy On You,Heart,Dreamboat Annie,spotify:track:5zH710lFSLtkHbMkslLDjR,,,,trackdone,unexpected-exit-while-paused,true,,false,1655598319752,false
2022-06-19T19:20:12Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",2301,BR,186.235.54.16,unknown,Barely Legal,The Strokes,Is This It,spotify:track:4KC2Z9dL4jL61Ys35N6srg,,,,playbtn,fwdbtn,true,,false,1655666467005,false
2022-06-19T19:20:13Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",276,BR,186.235.54.16,unknown,Reptilia,The Strokes,Room On Fire,spotify:track:57Xjny5yNzAcsxnusKmAfA,,,,fwdbtn,fwdbtn,true,,false,1655666476092,false
2022-06-19T19:20:15Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",0,BR,186.235.54.16,unknown,Vision of Division,The Strokes,First Impressions Of Earth,spotify:track:01amrdkbJjtI16GHorgtUd,,,,fwdbtn,fwdbtn,true,,false,1655666477622,false
2022-06-19T19:24:12Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",206100,BR,186.235.54.16,unknown,Under The Gun,The Black Keys,"""Let's Rock""",spotify:track:7cO2S4l7b9Rtn5MqPHXTJU,,,,fwdbtn,trackdone,true,,false,1655666478714,false
2022-06-19T19:29:43Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",331200,BR,186.235.54.16,unknown,A Certain Romance,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",spotify:track:0eDQj41kzBhMKQIkTt6OJR,,,,trackdone,trackdone,true,,false,1655666716788,false
2022-06-19T19:32:24Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",160886,BR,186.235.54.16,unknown,Kathleen,Catfish and the Bottlemen,The Balcony,spotify:track:1MHYAqWWdDRePmnqORynrq,,,,trackdone,trackdone,true,,false,1655667048104,false
2022-06-20T17:47:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1388,BR,179.185.178.67,unknown,The Hardest Button to Button,The White Stripes,Elephant,spotify:track:3RdQfyk7BBxxIx0zSnCBIw,,,,trackdone,logout,true,,false,1655667209805,false
2022-06-20T19:32:41Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1418,BR,179.185.178.67,unknown,Hold It Against Me,Britney Spears,Femme Fatale (Deluxe Version),spotify:track:7Dyq1bhhjknLKEGg4k5NLr,,,,playbtn,fwdbtn,true,,false,1655753624028,false
2022-06-20T19:32:43Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1861,BR,179.185.178.67,unknown,My Happy Ending,Avril Lavigne,Under My Skin,spotify:track:6sqNctd7MlJoKDOxPVCAvU,,,,fwdbtn,fwdbtn,true,,false,1655753626068,false
2022-06-20T19:32:44Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1142,BR,179.185.178.67,unknown,Boom Boom Pow,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:3oDFtOhcN08qeDPAK6MEQG,,,,fwdbtn,fwdbtn,true,,false,1655753628234,false
2022-06-20T19:32:46Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",930,BR,179.185.178.67,unknown,Gasolina,Daddy Yankee,Barrio Fino (Bonus Track Version),spotify:track:228BxWXUYQPJrJYHDLOHkj,,,,fwdbtn,fwdbtn,true,,false,1655753629476,false
2022-06-20T19:33:12Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",21446,BR,179.185.178.67,unknown,Gospel For A New Century,Yves Tumor,Heaven To A Tortured Mind,spotify:track:46LX0sSwIU4GFLcj23ZfMA,,,,fwdbtn,endplay,true,,false,1655753630756,false
2022-06-20T19:36:48Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",217222,BR,179.185.178.67,unknown,Electric Carve,1000mods,Repeated Exposure To...,spotify:track:0pojbrpMtuUWzojK1F7wOU,,,,playbtn,trackdone,true,,false,1655753656606,false
2022-06-20T19:40:32Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",223866,BR,179.185.178.67,unknown,Elevator,The Black Keys,Magic Potion,spotify:track:1vpiCWAl7ln9j4K3xrHOeq,,,,trackdone,trackdone,true,,false,1655753873304,false
2022-06-20T19:43:18Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",164866,BR,179.185.178.67,unknown,Wild Child,The Black Keys,Wild Child,spotify:track:0dgAZ1j5irH1FlA5WrpHW4,,,,trackdone,trackdone,true,,false,1655754097473,false
2022-06-20T19:47:07Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",228588,BR,179.185.178.67,unknown,Green,Robohands,Green,spotify:track:4beIzLO6PLimfdEgkpJI22,,,,trackdone,trackdone,true,,false,1655754263061,false
2022-06-20T19:51:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",282506,BR,179.185.178.67,unknown,Stone the Crow,DOWN,Nola,spotify:track:7DuRbuweGD2cpGN74cpPAF,,,,trackdone,trackdone,true,,false,1655754491909,false
2022-06-21T03:03:10Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",42272,BR,179.185.178.67,unknown,Steambreather,Mastodon,Emperor of Sand,spotify:track:4Ut80ggQbyiJN2pGCs7VfB,,,,trackdone,unexpected-exit-while-paused,true,,false,1655754775003,false
2022-06-21T23:54:03Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",2217,BR,179.185.178.67,unknown,C'est toi qu'elle préfère,Alice et Moi,Filme moi,spotify:track:59zKa1wt7u8vOXBbgdYlLc,,,,playbtn,fwdbtn,true,,false,1655855705197,false
2022-06-21T23:58:06Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",243758,BR,179.185.178.67,unknown,Battez-vous,Brigitte,"Et vous, tu m'aimes ?",spotify:track:7IlmHApoMCIv39Z5JRZyrk,,,,fwdbtn,trackdone,true,,false,1655855707904,false
2022-06-22T00:30:06Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",316452,BR,179.185.178.67,unknown,Ma faute à toi,La Rue Kétanou,Ouvert a double tour,spotify:track:0BJiITBa2wpzagOlqulViS,,,,trackdone,unexpected-exit-while-paused,true,,false,1655855950826,false
2022-06-22T18:14:17Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1600,BR,179.185.178.67,unknown,James Brown,Cage The Elephant,Cage The Elephant,spotify:track:7wqGNKgDuDsOSLbWQgrqqK,,,,playbtn,fwdbtn,true,,false,1655921641845,false
2022-06-22T18:14:19Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1397,BR,179.185.178.67,unknown,Beautiful Ones,Suede,Coming Up - 20th Anniversary Edition (Audio Version),spotify:track:5yWVfYEeQRPuFtytvkOgU1,,,,fwdbtn,fwdbtn,true,,false,1655921735408,false
2022-06-22T18:14:20Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1141,BR,179.185.178.67,unknown,Cry Baby,Cage The Elephant,Tell Me I'm Pretty,spotify:track:1t8uwF2zfqsqy0s4EtWDrS,,,,fwdbtn,fwdbtn,true,,false,1655921736908,false
2022-06-22T18:17:55Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",215000,BR,179.185.178.67,unknown,Do You Want To,Franz Ferdinand,You Could Have It So Much Better,spotify:track:6WrnSlcN0dzTO80mVVbBto,,,,fwdbtn,trackdone,true,,false,1655921738506,false
2022-06-22T18:21:45Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",229026,BR,179.185.178.67,unknown,Jacqueline,Franz Ferdinand,Franz Ferdinand,spotify:track:3tc0yir2NHwhzVWZnmukhS,,,,trackdone,trackdone,true,,false,1655921953030,false
2022-06-22T18:27:21Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",5800,BR,179.185.178.67,unknown,Red Light Indicates Doors Are Secured,Arctic Monkeys,"Whatever People Say I Am, That's What I'm Not",spotify:track:56GFlp1dkt7dw56pQdTwqW,,,,trackdone,fwdbtn,true,,false,1655922182542,false
2022-06-22T18:27:29Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",7428,BR,179.185.178.67,unknown,Take Her Back,The Pigeon Detectives,Wait for Me,spotify:track:5wmVTGxvksXYV9Dz2V2YNi,,,,fwdbtn,fwdbtn,true,,false,1655922519370,false
2022-06-22T18:27:30Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",810,BR,179.185.178.67,unknown,Sweetie Little Jean,Cage The Elephant,Tell Me I'm Pretty,spotify:track:4dpEYOPcmHNfvERbiajp3G,,,,fwdbtn,fwdbtn,true,,false,1655922527022,false
2022-06-22T18:27:31Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",728,BR,179.185.178.67,unknown,Last Nite,The Strokes,Is This It,spotify:track:7kzKAuUzOITUauHAhoMoxA,,,,fwdbtn,fwdbtn,true,,false,1655922528004,false
2022-06-22T18:27:36Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",3735,BR,179.185.178.67,unknown,New York City Cops,The Strokes,Is This It,spotify:track:7xuu4ByQkm8qhnwJQk994r,,,,fwdbtn,fwdbtn,true,,false,1655922529267,false
2022-06-22T18:27:37Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1098,BR,179.185.178.67,unknown,Too Late To Say Goodbye,Cage The Elephant,Tell Me I'm Pretty,spotify:track:48sc7vBJeNoCEQhxO3zYKA,,,,fwdbtn,fwdbtn,true,,false,1655922533782,false
2022-06-22T18:27:39Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1116,BR,179.185.178.67,unknown,Clint Eastwood,Gorillaz,Gorillaz,spotify:track:1RKUoGiLEbcXN4GY4spQDx,,,,fwdbtn,fwdbtn,true,,false,1655922535151,false
2022-06-22T18:27:40Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",502,BR,179.185.178.67,unknown,Weight of Love,The Black Keys,Turn Blue,spotify:track:3xMQOd1C3TXsjQ3pmzOmkC,,,,fwdbtn,fwdbtn,true,,false,1655922536712,false
2022-06-22T18:27:41Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",391,BR,179.185.178.67,unknown,Postpone,Catfish and the Bottlemen,The Ride,spotify:track:1IMtCtSqlw3VJv3IvCxkaz,,,,fwdbtn,fwdbtn,true,,false,1655922537824,false
2022-06-22T18:27:50Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",7838,BR,179.185.178.67,unknown,Cigarette Daydreams,Cage The Elephant,Melophobia,spotify:track:6jHvX8ZnHKC1PnrPMJ0Emt,,,,fwdbtn,fwdbtn,true,,false,1655922539020,false
2022-06-22T18:31:14Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",205213,BR,179.185.178.67,unknown,Golden Touch - Full Length,Razorlight,Up All Night,spotify:track:13bEwk7dTy0RdOAY3ZNNBD,,,,fwdbtn,trackdone,true,,false,1655922547865,false
2022-06-22T18:34:56Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",221413,BR,179.185.178.67,unknown,Bad Habit,The Kooks,Listen,spotify:track:3huV7eiNpaQlCB3LbZi9bB,,,,trackdone,trackdone,true,,false,1655922752069,false
2022-06-22T18:38:41Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",224426,BR,179.185.178.67,unknown,Hard To Explain,The Strokes,Is This It,spotify:track:2LMloFiV7DHpBhITOaBSam,,,,trackdone,trackdone,true,,false,1655922974262,false
2022-06-22T18:42:33Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",215493,BR,179.185.178.67,unknown,My Silver Lining,First Aid Kit,Stay Gold,spotify:track:5BkNCuxzzid0gz9sx3NNbX,,,,trackdone,trackdone,true,,false,1655923199068,false
2022-06-22T18:46:16Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",222282,BR,179.185.178.67,unknown,Love Illumination,Franz Ferdinand,"Right Thoughts, Right Words, Right Action",spotify:track:06Qha323s06okpZ4LmMX7P,,,,trackdone,trackdone,true,,false,1655923431314,false
2022-06-23T02:41:31Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",227394,BR,179.185.178.67,unknown,Cold Cold Man,Saint Motel,My Type EP,spotify:track:6RKGBcDtgzXx21zUjpeu6F,,,,trackdone,logout,true,,false,1655923654038,false
2022-06-28T14:57:11Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",44,BR,179.186.143.40,unknown,Moth To A Flame (with The Weeknd),Swedish House Mafia,Paradise Again,spotify:track:0VO8gYVDSwM1Qdd2GsMoYK,,,,playbtn,fwdbtn,true,,false,1656428304452,false
2022-06-28T14:57:14Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",3367,BR,179.186.143.40,unknown,Savages,MARINA,Froot,spotify:track:4sT2hi5bgnG2ApK7Oq06QW,,,,fwdbtn,fwdbtn,true,,false,1656428306716,false
2022-06-28T14:57:17Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1761,BR,179.186.143.40,unknown,Hold It Against Me,Britney Spears,Femme Fatale (Deluxe Version),spotify:track:7Dyq1bhhjknLKEGg4k5NLr,,,,fwdbtn,fwdbtn,true,,false,1656428310388,false
2022-06-28T15:01:22Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",246053,BR,179.186.143.40,unknown,Dangerous,Kardinal Offishall,Not 4 Sale,spotify:track:4NOZ35Dhucr6UlVyLOtktd,,,,fwdbtn,trackdone,true,,false,1656428312525,false
2022-06-28T15:04:53Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",211066,BR,179.186.143.40,unknown,...Baby One More Time,Britney Spears,...Baby One More Time (Digital Deluxe Version),spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,,,,trackdone,trackdone,true,,false,1656428557829,false
2022-06-28T15:08:14Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",200040,BR,179.186.143.40,unknown,Blinding Lights,The Weeknd,After Hours,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,,,,trackdone,trackdone,true,,false,1656428769258,false
2022-06-28T15:11:42Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",207320,BR,179.186.143.40,unknown,"thank u, next",Ariana Grande,"thank u, next",spotify:track:3e9HZxeyfWwjeyPAMmWSSQ,,,,trackdone,trackdone,true,,false,1656428969892,false
2022-06-28T15:12:16Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",33142,BR,179.186.143.40,unknown,I Gotta Feeling,Black Eyed Peas,THE E.N.D. (THE ENERGY NEVER DIES),spotify:track:4kLLWz7srcuLKA7Et40PQR,,,,trackdone,fwdbtn,true,,false,1656429177766,false
2022-06-28T15:12:18Z,xngnm3j4vjni403oma295la0j,"Android-tablet OS 12 API 31 (samsung, SM-M526B)",1220,BR,179.186.143.40,unknown,Green Light,Lorde,Melodrama,spotify:track:6ie2Bw3xLj2JcGowOlcMhb,,,,fwdbtn,fwdbtn,true,,false,1656429212428,false
